DateTime,ProdWorksOrder,PrimarCustType,Customer Category,AmbHum,AmbTemp,M1Rm1,M1Rm2,M1Rm3,M1Rm4,M1Rm5,M1Rm6,M1RmFeed,M1Z1Temp,M1Z2Temp,M1Amp,M1RPM,M1MatP,M1MatT,M1ExitTemp,M2Rm1,M2Rm2,M2Rm3,M2Rm4,M2RmFeed,M2Z1Temp,M2Z2Temp,M2Amp,M2RPM,M2MatP,M2MatT,M2ExitTemp,M3Rm1,M3Rm2,M3Rm3,M3Rm4,M3RmFeed,M3Z1Temp,M3Z2Temp,M3Amp,M3RPM,M3MatP,M3MatT,M3ExitTemp,S1Cot1,S1Cot2,S1Cot3,Tar8,OutcomeVal
06/03/2019 13:10,8260,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,61.9,3.2,1276.2,72,71.5,72.52,11.01,429.08,81.8,75.1,12.85,241,556.7,256,195.99,69,69.06,73.5,13.92,223.67,77,60.1,8.83,221,433.18,205,195.99,78,78.2,345.51,13.39,247.36,75.3,64.9,103.7,74.1,80.1,20.86,
06/03/2019 13:10,8261,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,64.6,4.8,1286.24,72,71.5,71.71,11.04,419.74,81.8,75.1,12.85,241,556.7,256,214.66,68.97,69.09,73.69,13.84,222.08,76.8,60,8.83,221,433.18,205,214.66,78,78.2,342.34,13.36,247.42,75.3,64.9,103.7,73.5,80.2,20.86,41
06/03/2019 13:10,8262,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,84,7.8,1281.91,72,71.5,71.3,11.04,416.71,81.8,75.1,12.85,241,556.7,256,206.14,68.97,69.09,73.63,13.92,226.58,76.9,60,8.83,221,433.18,205,206.14,78,78.2,341.68,13.38,247.4,75.3,64.9,103.7,74.2,80.2,20.86,44
06/03/2019 13:10,8263,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,102.5,5.6,1272.93,72,71.5,72.25,10.98,421.61,81.8,75.1,12.85,241,556.7,256,193,68.97,69.1,73.63,13.93,227.8,76.9,60,8.83,221,433.18,205,193,78,78.1,342.2,13.4,247.42,75.3,64.9,103.7,73.3,80.2,20.86,37
06/03/2019 13:10,8264,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,33.9,9.4,1275.02,72,71.5,72.92,10.94,422.91,81.8,75.1,12.85,241,556.7,256,206.65,69.01,69.1,73.25,13.92,222.98,76.9,59.9,8.83,221,433.18,205,206.65,78,78.1,344.85,13.32,247.39,75.3,64.9,103.7,74.4,80.2,20.86,83
06/03/2019 13:10,8265,Office,Export,14.65,23.59,11.54,200,1027.43,247,117.9,18.5,1266.92,72,71.5,72.65,10.98,425.19,81.8,75,12.85,241,556.7,256,190.55,69,69.09,73.56,13.86,221.72,77,59.9,8.83,221,433.18,205,190.55,78,78.1,343.72,13.48,247.4,75.3,64.9,103.7,73.4,80.2,20.87,45
06/03/2019 13:10,8266,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,50.7,4.7,1259.53,72,71.5,72.11,11.04,417.49,81.8,75,12.85,241,556.7,256,188.93,69,69.09,73.94,13.91,225.42,77,59.9,8.83,221,433.18,205,188.93,78,78.1,348.43,13.4,247.83,75.3,64.9,103.1,73.8,80.2,20.87,
06/03/2019 13:10,8267,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,72.9,4.8,1275.98,72,71.6,71.57,11.01,425.97,81.8,75,12.85,241,556.7,256,190.86,68.99,69.09,73.88,13.94,227.18,76.8,59.9,8.83,221,433.18,205,190.86,78,78.1,345.56,13.27,247.45,75.3,64.9,103.1,74.5,80.2,20.87,66
06/03/2019 13:10,8268,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,65.6,7.8,1272.16,72,71.6,71.84,11.01,418.69,81.8,75,12.85,241,556.7,256,169.75,68.98,69.09,73.5,13.93,227.15,77,59.8,8.83,221,433.18,205,169.75,78,78,347.39,13.41,247.44,75.3,64.9,103.1,73.7,80.2,20.87,55
06/03/2019 13:10,8269,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,99.5,9.4,1272.08,72,71.6,72.78,10.94,422.82,81.8,75,12.85,241,556.7,256,177.24,69.01,69.09,73.38,13.87,225.47,76.8,59.8,8.83,221,433.18,205,177.24,78,78,339.5,13.4,247.43,75.3,64.9,103.4,74.6,80.2,20.89,
06/03/2019 13:10,8270,Other - Entertainment/Public Assembly,Corporate,14.65,23.59,11.54,200,1027.43,247,58.3,8,1280.12,72,71.6,73.19,11.01,420.69,81.8,75,12.85,241,556.7,256,195.29,68.98,69.07,73.88,13.85,224.38,77,59.8,8.83,221,433.18,205,195.29,78,78,347.81,13.37,247.43,75.3,64.9,103.4,73.9,80.2,20.89,
06/03/2019 13:10,8271,College/University,Retail,14.65,23.59,11.54,200,1027.43,247,46.9,5.6,1273.15,72,71.6,72.38,11.04,430.6,81.8,75,12.85,241,556.7,256,200.76,69,69.09,73.69,13.92,227.67,77,59.8,8.83,221,433.18,205,200.76,78,78,341.16,13.32,247.44,75.3,65,103.4,73.5,80.2,20.89,85
06/03/2019 13:10,8272,Office,Corporate,14.65,23.59,11.54,200,1027.43,247,79.8,18.3,1276.3,72,71.6,71.71,11.01,422.72,81.8,75,12.85,241,556.7,256,180.11,69,69.08,73.69,13.9,228.27,76.9,59.8,8.83,221,433.18,205,180.11,78,78,338.77,13.39,247.46,75.3,65,103.7,73.9,80.2,20.86,68
06/03/2019 13:10,8273,Multifamily Housing,Export,14.65,23.59,11.54,200,1027.43,247,57.3,4.9,1278.97,72,71.6,71.44,10.98,415.77,81.8,75,12.85,241,556.7,256,206.27,68.98,69.09,73.5,13.92,224.93,76.9,59.8,8.83,221,433.18,205,206.27,78,78,342.43,13.36,247.41,75.3,65,103.7,73.9,80.2,20.86,88
06/03/2019 13:10,8274,Multifamily Housing,Export,14.65,23.59,11.54,200,1027.43,247,79.9,7.6,1276.56,72,71.6,71.98,11.01,422.52,81.8,75,12.85,241,556.7,256,210.03,69,69.09,73.81,13.9,223.38,76.9,59.8,8.83,221,433.18,205,210.03,78,77.9,345.62,13.46,247.1,75.3,65,103.7,74.4,80.2,20.89,63
06/03/2019 13:10,8275,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,69.3,4.1,1277.72,72,71.7,72.92,10.98,422.86,81.8,75,12.85,241,556.7,256,221.38,69.01,69.08,73.88,13.89,226.75,76.9,59.9,8.83,221,433.18,205,221.38,78,77.9,343.04,13.31,247.41,75.3,65,103.5,74.1,80.2,20.89,87
06/03/2019 13:10,8276,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,47,2.3,1272.17,72,71.7,72.52,11.01,426.78,81.8,75,12.85,241,556.7,256,200.5,69.01,69.09,73.56,13.87,228.28,77,59.9,8.83,221,433.18,205,200.5,78,77.9,341.61,13.34,247.45,75.3,65,103.5,73.9,80.2,20.86,100
06/03/2019 13:10,8277,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,145.2,7.8,1275.12,72,71.7,72.11,11.01,417.45,81.8,75,12.85,241,556.7,256,218.37,68.99,69.09,73.31,13.87,222.58,77,59.9,8.83,221,433.18,205,218.37,78,77.9,340.94,13.38,247.4,75.3,65,103.5,73.9,80.2,20.86,43
06/03/2019 13:10,8278,Multifamily Housing,Wholesale,14.65,23.59,11.54,200,1027.43,247,115.8,6.1,1264.95,72,71.7,71.71,10.98,423.54,81.8,75,12.85,241,556.7,256,200.48,68.99,68.96,73.44,13.9,221.82,76.8,60,8.83,221,433.18,205,200.48,78,77.9,345.75,13.38,247.44,75.3,65,103.5,73.9,80.2,20.86,27
06/03/2019 13:10,8279,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,120.8,6.2,1274.23,72,71.7,71.57,11.01,420.55,81.8,75,12.85,241,556.7,256,188.72,69.02,69.09,73.81,13.87,226.47,77,60,8.83,221,433.18,205,188.72,78,77.9,346.27,13.46,246.8,75.3,65,103.5,74.2,80.2,20.84,34
06/03/2019 13:10,8280,Multifamily Housing,Wholesale,14.65,23.59,11.54,200,1027.43,247,122,5,1289.17,72,71.7,72.65,10.98,423.94,81.8,75,12.85,241,556.7,256,203.78,69,69.09,73.88,13.91,227.85,76.8,60.1,8.83,221,433.18,205,203.78,78,77.9,339.13,13.32,247.4,75.3,65,103.5,73.9,80.2,20.84,47
06/03/2019 13:10,8281,Multifamily Housing,Export,14.65,23.59,11.54,200,1027.43,247,114.1,8.2,1281.76,72,71.7,72.65,11.04,422.85,81.8,75,12.85,241,556.7,256,209.78,68.97,69.09,73.56,13.87,223.73,77,60.1,8.83,221,433.18,205,209.78,78,77.9,341.32,13.3,247.41,75.3,65,103.6,74.3,80.2,20.89,37
06/03/2019 13:10,8282,Office,Corporate,14.65,23.59,11.54,200,1027.43,247,93,19.3,1305.96,72,71.8,72.25,10.98,422.68,81.8,75,12.85,241,556.7,256,200.27,69.01,69.08,73.63,13.86,223.25,77,60.1,8.83,221,433.18,205,210.37,78,77.9,348.79,13.31,247.38,75.3,65,103.6,73.6,80.2,20.89,80
06/03/2019 13:10,8283,Office,Corporate,14.65,23.59,11.54,200,1027.43,247,60,12.8,1297.2,72,71.8,71.71,11.04,425.87,81.8,75,12.85,241,556.7,256,193.05,69,69.08,73.81,13.92,224.88,76.9,60.2,8.83,221,433.18,205,209.44,78,77.9,345.58,13.34,247.17,75.3,65,103.6,73.7,80.1,20.89,85
06/03/2019 13:10,8284,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,99.8,6.1,1282.63,72,71.8,71.57,11.01,417.45,81.8,75,12.85,241,556.7,256,188.56,69,69.08,73.81,13.91,227.63,77,60.2,8.83,221,433.18,205,200.7,78,77.9,345.29,13.38,247.42,75.3,65,103.6,74.1,80.1,20.87,
06/03/2019 13:10,8285,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,88.2,6.2,1301.53,72,71.8,71.84,10.94,423.11,81.8,75,12.85,241,556.7,256,179.18,69.01,69.1,73.31,13.84,228.67,76.9,60.2,8.83,221,433.18,205,220.35,78,77.9,343.41,13.35,246.73,75.3,65,103.6,74,80.1,20.87,23
06/03/2019 13:10,8286,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,119.9,4.2,1292.1,72,71.8,72.78,10.94,422.09,81.8,75,12.85,241,556.7,256,205.53,68.98,69.09,73.63,13.87,225.53,76.9,60.2,8.83,221,433.18,205,202.83,78,77.9,344.48,13.35,247.42,75.3,65,103.6,74.7,80.1,20.88,91
06/03/2019 13:10,8287,Mixed Use Property,Export,14.65,23.59,11.54,200,1027.43,247,50.8,3,1280.32,72,71.8,72.11,11.04,429.02,81.8,75,12.85,241,556.7,256,198.59,69.01,69.11,73.81,13.9,224.17,76.9,60.2,8.83,221,433.18,205,202.4,78,78,345.03,13.49,247.44,75.3,65,103.3,73.9,80.1,20.88,
06/03/2019 13:10,8288,Office,Corporate,14.65,23.59,11.54,200,1027.43,247,35.3,10.1,1276.02,72,71.8,71.84,11.01,419.49,81.8,75,12.85,241,556.7,256,192.45,69,69.1,74,13.94,227.62,77,60.2,8.83,221,433.18,205,194.32,78,78,350.49,13.44,247.44,75.3,65,103.3,74.1,80.1,20.87,93
06/03/2019 13:10,8289,Office,Corporate,14.65,23.59,11.54,200,1027.43,247,32.2,9.2,1281.61,72,71.9,71.3,11.01,416.67,81.8,75,12.85,241,556.7,256,199.28,68.99,69.06,73.81,13.92,228.77,76.8,60.2,8.83,221,433.18,205,177.72,78,78,344.1,13.36,247.45,75.3,65,103.3,74.3,80.1,20.87,94
06/03/2019 13:10,8290,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,90.7,6.3,1282.07,72,71.9,71.44,11.01,421.61,81.8,75,12.85,241,556.7,256,216.46,69.01,69.07,73.5,13.86,224.02,77,60.1,8.83,221,433.18,205,220.69,78,78,341.12,13.39,247.04,75.3,65,103.2,73.8,80.1,20.85,
06/03/2019 13:10,8291,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,62,4.4,1292.15,72,71.9,72.65,10.94,422.87,81.8,75,12.85,241,556.7,256,195.92,69.01,69.06,73.56,13.87,222.37,76.8,60.1,8.83,221,433.18,205,207.96,78,78,340.91,13.37,247.43,75.3,65,103.2,74.8,80.1,20.85,
06/03/2019 13:10,8292,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,85.7,11.5,1276.72,72,71.9,72.38,11.04,424.39,81.8,75,12.85,241,556.7,256,194.13,69,69.09,73.63,13.89,226.68,76.8,60.1,8.83,221,433.18,205,180.65,78,78,339.32,13.32,246.77,75.3,65,103.2,73.5,80.1,20.85,
06/03/2019 13:10,8293,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,56.5,4.6,1257.57,72,71.9,71.98,11.01,417.43,81.8,75,12.85,241,556.7,256,189.7,68.99,69.09,73.63,13.92,228.23,77,60.1,8.83,221,433.18,205,190.43,78,78,342.39,13.3,247.45,75.3,65,103.4,73.8,80.1,20.86,49
06/03/2019 13:10,8294,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,91.4,5.7,1269.08,72,71.9,71.44,11.01,425.95,81.8,75,12.85,241,556.7,256,219.49,69.01,69.09,73.25,13.91,223.03,76.8,60,8.83,221,433.18,205,194.05,78,78,342.4,13.3,246.69,75.3,65,103.4,74,80.1,20.86,93
06/03/2019 13:10,8295,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,72.2,2.8,1274.93,72,72,71.3,10.98,418.5,81.8,75,12.85,241,556.7,256,224.13,69,69.09,73.63,13.89,222.5,77,60,8.83,221,433.18,205,187.14,78,78,344.63,13.25,246.98,75.3,65,103.4,73.7,80.1,20.9,83
06/03/2019 13:10,8296,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,60.7,4.3,1296.64,72,72,72.25,10.94,423.43,81.8,75,12.85,241,556.7,256,206,68.99,69.09,73.94,13.87,225.5,76.8,60,8.83,221,433.18,205,176.93,78,78,352.8,13.31,246.65,75.3,65,103.5,73.8,80.1,20.9,100
06/03/2019 13:10,8297,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,67.8,11.1,1282.31,72,72,72.65,10.98,420.53,81.8,75,12.85,241,556.7,256,206.11,69,69.09,73.94,13.87,227.55,77,59.9,8.83,221,433.18,205,190.71,78,78,348.24,13.19,247.32,75.3,65,103.5,74,80.1,20.85,13
06/03/2019 13:10,8298,Multifamily Housing,Wholesale,14.65,23.59,11.54,200,1027.43,247,96.1,3.1,1267.15,72,72,71.71,11.01,429.77,81.8,75,12.85,241,556.7,256,200.42,69,69.09,73.56,13.92,227.1,76.9,59.9,8.83,221,433.18,205,200.42,78,78,348.97,13.28,246.84,75.3,65,103.5,74.7,80.1,20.85,40
06/03/2019 13:10,8299,Multifamily Housing,Wholesale,14.65,23.59,11.54,200,1027.43,247,90.7,3.5,1272.58,72,72,71.71,11.01,422.08,81.8,75,12.85,241,556.7,256,181.08,69.01,69.11,73.38,13.91,225.75,76.9,59.9,8.83,221,433.18,205,181.08,78,78,341.46,13.45,247.06,75.3,65,103.5,73.9,80.1,20.85,59
06/03/2019 13:10,8300,Multifamily Housing,Wholesale,14.65,23.59,11.54,200,1027.43,247,116,5.1,1273.98,72,72,71.3,11.01,414.92,81.8,75,12.85,241,556.7,256,197.34,68.99,69.08,73.69,13.91,224.38,76.9,59.9,8.83,221,433.18,205,197.34,78,78,341.99,13.35,246.66,75.3,65,103.5,73.9,80.1,20.88,17
06/03/2019 13:10,8301,Multifamily Housing,Wholesale,14.65,23.59,11.54,200,1027.43,247,109.1,4.2,1324.02,72,72.1,71.57,10.98,422.09,81.8,75,12.85,241,556.7,256,204.22,68.99,69.1,73.69,13.86,227.83,76.9,59.8,8.83,221,433.18,205,204.22,78,78.1,345.78,13.29,246.64,75.3,65,103.5,73.9,80.1,20.88,39
06/03/2019 13:10,8302,Multifamily Housing,Wholesale,14.65,23.59,11.54,200,1027.43,247,104.7,3.9,1296.78,72,72.1,72.52,10.94,422.24,81.8,75,12.85,241,556.7,256,205.43,69,69.08,73.5,13.94,228.28,76.8,59.8,8.83,221,433.18,205,205.43,78,78.1,343.26,13.28,246.93,75.3,65,103.8,73.6,80.1,20.87,63
06/03/2019 13:10,8303,Multifamily Housing,Wholesale,14.65,23.59,11.54,200,1027.43,247,92.4,4,1276.49,72,72.1,72.11,10.98,426.17,81.8,75,12.85,241,556.7,256,204.69,69.01,69.09,73.88,13.9,224.6,77,59.8,8.83,221,433.18,205,204.69,78,78.1,340.37,13.32,246.65,75.3,65,103.8,74.2,80.1,20.87,59
06/03/2019 13:10,8304,Multifamily Housing,Wholesale,14.65,23.59,11.54,200,1027.43,247,77.1,3.3,1272.22,72,72.1,72.11,10.98,416.67,81.8,75,12.85,241,556.7,256,186.04,68.98,69.08,74,13.94,223.47,76.8,59.8,8.83,221,433.18,205,186.04,78,78.1,346.37,13.32,247.32,75.3,65,103.8,73.8,80.1,20.88,
06/03/2019 13:10,8305,Multifamily Housing,Export,14.65,23.59,11.54,200,1027.43,247,151.8,6.1,1292.54,72,72.1,71.57,11.01,422.51,81.8,75,12.85,241,556.7,256,211.65,68.98,69.09,73.81,13.89,227.15,77,59.9,8.83,221,433.18,205,211.65,78,78.1,348.39,13.37,246.64,75.3,65,103.6,73.6,80.1,20.88,27
06/03/2019 13:10,8306,Multifamily Housing,Wholesale,14.65,23.59,11.54,200,1027.43,247,85.8,4.9,1313.99,72,72.2,71.44,11.01,419.73,81.8,75,12.85,241,556.7,256,186.24,68.98,69.12,73.31,13.89,228.45,76.8,59.9,8.83,221,433.18,205,186.24,78,78.1,345.74,13.32,247.29,75.3,65,103.6,73.7,80.1,20.88,55
06/03/2019 13:10,8307,Multifamily Housing,Wholesale,14.65,23.59,11.54,200,1027.43,247,85.8,4.9,1296.14,72,72.2,72.38,10.98,422.19,81.8,75,12.85,241,556.7,256,200.86,69.03,69.11,73.38,13.91,222.72,76.8,59.9,8.83,221,433.18,205,200.86,78,78.1,349.16,13.36,247.16,75.3,65,103.6,74.2,80.1,20.87,55
06/03/2019 13:10,8308,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,18,3.9,1291.28,72,72.2,72.52,11.01,421.99,81.8,75,12.85,241,556.7,256,195.71,68.99,69.08,73.94,13.92,221.9,77,60,8.83,221,433.18,205,195.71,78,78.1,346.35,13.27,246.88,75.3,65,103.6,74.1,80.1,20.87,100
06/03/2019 13:10,8309,Manufacturing/Industrial Plant,Export,14.65,23.59,11.54,200,1027.43,247,65,4.4,1270.08,72,72.2,71.84,11.01,422.45,81.8,75,12.85,241,556.7,256,197.23,68.97,69.06,73.81,13.87,226.63,76.9,60,8.83,221,433.18,205,197.23,78,78.1,344.51,13.29,246.79,75.3,65,103.6,73.7,80.1,20.85,
06/03/2019 13:10,8310,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,109.9,8.4,1266.69,72,72.2,71.71,11.01,424.38,81.8,75,12.85,241,556.7,256,178.01,69.01,69.11,73.56,13.93,227.97,76.9,60,8.83,221,433.18,205,178.01,78,78.1,344.85,13.36,246.66,75.3,65,103.6,73.3,80,20.85,12
06/03/2019 13:11,8311,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,135.1,10.4,1267.93,72,72.2,71.44,11.01,415.46,81.8,75,12.85,241,556.7,256,178.45,68.99,69.06,73.63,13.87,223.93,76.9,60,8.83,221,433.18,205,178.45,78,78.1,348.29,13.32,247.45,75.3,65,103.8,73.9,80,20.89,
06/03/2019 13:11,8312,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,140.4,6.1,1317.6,72,72.3,71.98,10.98,421.63,81.8,75,12.85,241,556.7,256,194.15,69.01,69.09,73.75,13.89,224.42,76.9,60.1,8.83,221,433.18,205,194.15,78,78.1,341.97,13.28,247.3,75.3,65,103.8,73.9,80,20.89,
06/03/2019 13:11,8313,Office,Corporate,14.65,23.59,11.54,200,1027.43,247,112.4,24.1,1284.6,72,72.3,72.38,10.98,421.28,81.8,75,12.85,241,556.7,256,214.47,69.02,69.09,73.88,13.9,225.2,76.8,60.1,8.83,221,433.18,205,214.47,78,78.1,342.84,13.28,247.21,75.3,65,103.8,73.4,80,20.89,20
06/03/2019 13:11,8314,Office,Corporate,14.65,23.59,11.54,200,1027.43,247,73.6,13.5,1292.38,72,72.3,71.57,11.04,427.46,81.8,75,12.85,241,556.7,256,181.27,69.03,69.11,73.31,13.94,227.68,77,60.1,8.83,221,433.18,205,181.27,78,78.1,346.98,13.32,246.92,75.3,65,103.7,73.9,80,20.83,71
06/03/2019 13:11,8315,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,14.7,3.7,1276.35,72,72.3,71.71,10.98,417.92,81.8,75,12.85,241,556.7,256,208.63,68.98,69.08,73.44,13.86,228.67,76.8,60.1,8.83,221,433.18,205,208.63,78,78.1,348.02,13.33,247,75.3,65,103.7,73.6,80,20.83,100
06/03/2019 13:11,8316,Multifamily Housing,Retail,14.65,23.59,11.54,200,1027.43,247,34.6,0.9,1275.93,72,72.3,71.17,11.01,415.87,81.8,75,12.85,241,556.7,256,170.48,69.01,69.11,73.69,13.92,225.77,77,60.1,8.83,221,433.18,205,170.48,78,78.1,345.25,13.3,247.43,75.3,65,103.7,73.4,80,20.85,100
06/03/2019 13:11,8317,Multifamily Housing,Retail,14.65,23.59,11.54,200,1027.43,247,84.3,3.3,1300.98,72,72.3,71.44,10.98,420.51,81.8,75,12.85,241,556.7,256,180.64,68.99,69.06,74,13.92,224.45,76.8,60.1,8.83,221,433.18,205,180.64,78,78.1,345.29,13.3,246.68,75.3,65,103.8,73.7,80,20.85,75
06/03/2019 13:11,8318,Office,Corporate,14.65,23.59,11.54,200,1027.43,247,73.6,8.4,1297.49,72,72.4,72.25,10.94,422.06,81.8,75,12.85,241,556.7,256,172.06,68.98,69.07,73.69,13.91,227.58,76.8,60.1,8.83,221,433.18,205,172.06,78,78.1,344.72,13.35,247.42,75.3,65,103.8,74,80,20.85,76
06/03/2019 13:11,8319,College/University,Corporate,14.65,23.59,11.54,200,1027.43,247,53.9,4.1,1293.89,72,72.4,72.25,11.01,422.92,81.9,75,12.85,241,556.7,256,177.14,69,69.09,73.56,13.9,228.48,77,60.1,8.83,221,433.18,205,177.14,78,78.1,347.43,13.4,246.68,75.3,65,103.8,73.8,80,20.85,51
06/03/2019 13:11,8320,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,78.9,10.3,1286.47,72,72.4,71.57,11.01,416.67,81.9,75,12.85,241,556.7,256,212.44,68.98,69.06,73.63,13.85,224.07,76.9,60.1,8.83,221,433.18,205,194.65,78,78,344.6,13.31,247.44,75.3,65,103.6,74,80,20.85,22
06/03/2019 13:11,8321,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,86.3,4.4,1282.06,72,72.4,71.44,11.01,424.38,81.9,75,12.85,241,556.7,256,195.94,68.97,69.06,73.69,13.9,222.33,76.9,60.1,8.83,221,433.18,205,212.25,78,78,343.04,13.34,246.77,75.3,65,103.6,73.5,80,20.84,81
06/03/2019 13:11,8322,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,93.3,4.4,1316.05,72,72.4,71.17,10.98,417.22,81.9,75,12.85,241,556.7,256,208.35,68.99,69.09,73.69,13.85,226.63,76.9,60.1,8.83,221,433.18,205,199.48,78,78,341.28,13.29,247.27,75.3,65,103.6,73.2,80,20.84,61
06/03/2019 13:11,8323,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,,,1325.76,72,72.4,72.11,10.98,422.05,81.9,75,12.85,241,556.7,256,192.52,69.01,69.1,73.19,13.92,227.83,77,60.1,8.83,221,433.18,205,199.52,78,78,341.99,13.21,247.06,75.3,65,103.5,74,80,20.9,
06/03/2019 13:11,8324,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,88.9,4.5,1311.79,72,72.4,72.65,10.98,419.74,81.9,75,12.85,241,556.7,256,205.67,69.01,69.08,73.63,13.85,222.98,76.9,60.1,8.83,221,433.18,205,217.59,78,78,348.91,13.31,246.84,75.3,65,103.5,73.7,80,20.9,
06/03/2019 13:11,8325,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,,,1267.27,72,72.5,71.57,11.07,429.03,81.9,75,12.85,241,556.7,256,199.8,69.01,69.1,73.88,13.93,221.98,77,60.1,8.83,221,433.18,205,210.5,78,77.9,344.48,13.31,247.42,75.3,65,103.5,74.2,80,20.83,
06/03/2019 13:11,8326,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,,,1273.69,72,72.5,71.71,10.98,420.3,81.9,75,12.85,241,556.7,256,170.43,68.99,69.1,73.94,13.9,225.97,76.8,60,8.83,221,433.18,205,203.99,78,77.9,344.68,13.28,246.66,75.3,65,103.6,74.2,80,20.83,
06/03/2019 13:11,8327,Multifamily Housing,Wholesale,14.65,23.59,11.54,200,1027.43,247,,,1274.2,72,72.5,71.04,11.04,413.55,81.9,75,12.85,241,556.7,256,199.74,68.98,69.09,73.38,13.94,227.85,77,60,8.83,221,433.18,205,197.6,78,77.9,344.12,13.31,247.45,75.3,65,103.6,73.6,80,20.87,
06/03/2019 13:11,8328,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,100.9,3.6,1279.11,72,72.5,71.71,10.98,420.53,81.9,75,12.85,241,556.7,256,185.59,69.01,69.09,73.19,13.95,226.63,77,60,8.83,221,433.18,205,204.33,78,77.9,341.25,13.25,246.66,75.3,65,103.6,74.2,80,20.87,61
06/03/2019 13:11,8329,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,82.5,4.6,1307.73,72,72.5,72.25,10.98,420.8,81.9,75,12.85,241,556.7,256,190.43,68.97,69.08,73.5,13.91,225.23,76.8,60,8.83,221,433.18,205,204.86,78,77.9,342.79,13.19,247.39,75.3,65,103.8,73.9,80,20.87,59
06/03/2019 13:11,8330,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,,,1276.13,72,72.5,72.11,10.98,425.13,81.9,75,12.85,241,556.7,256,191.02,68.97,69.08,73.38,13.86,224.47,77,60,8.83,221,433.18,205,198.74,78,77.9,342.46,13.25,247.4,75.3,65,103.8,74,80,20.84,
06/03/2019 13:11,8331,Hotel,Corporate,14.65,23.59,11.54,200,1027.43,247,85.6,4.8,1262.63,72,72.5,71.57,11.01,415.09,81.9,75,12.85,241,556.7,256,202.96,68.97,69.05,73.38,13.86,227.55,76.9,60,8.83,221,433.18,205,222.23,78,77.9,344,13.23,246.98,75.3,65,103.8,73.8,80,20.84,65
06/03/2019 13:11,8332,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,,8.5,1282.39,72,72.5,71.3,11.01,421.23,81.9,75,12.85,241,556.7,256,215.09,69,69.09,73,13.89,228.63,77,59.9,8.83,221,433.18,205,193.52,78,77.9,348.63,13.36,247.34,75.3,65,103.6,73.7,80,20.84,
06/03/2019 13:11,8333,Multifamily Housing,Corporate,14.65,23.59,11.54,200,1027.43,247,,4.9,1308.81,72,72.5,71.17,11.01,417.73,81.9,75,12.85,241,556.7,256,209.02,69,69.09,73.25,13.87,225.12,76.9,59.9,8.83,221,433.18,205,187.59,78,77.9,350.93,13.33,246.68,75.3,65,103.6,74,80,20.85,
